Substance,Author,Year,OutputID,Study,TestType,Species,Route,DurationDays,Endpoint,qualifier,value,unit,Effect,Toxicity,value_numeric,value_qualifier,value_unit,value_qsar_ready,PubChem_CID,PubChem_MW,PubChem_CanonicalSMILES,PubChem_InChIKey,PubChem_Ambiguous,PubChem_Candidate_CIDs,PubChem_Error
CID_24404,EFSA,2009,1148,Animal (non-target species) health,reproduction toxicity,Rat,inhalation: unspecified,10.0,NOAEL,=,1.9,mg/kg bw/day,development,teratogenic,1.9,=,,True,24404,33.998,,XYFCBTPGUUZFHI-UHFFFAOYSA-N,False,,
CID_24404,EFSA,2009,1156,Animal (non-target species) health,reproduction toxicity,Rat,inhalation: unspecified,10.0,NOAEL,=,1.9,mg/kg bw/day,development,teratogenic,1.9,=,,True,24404,33.998,,XYFCBTPGUUZFHI-UHFFFAOYSA-N,False,,
